image_id,text,x1,y1,x2,y2,candidate_type
X51006556726,12,241,527,265,545,REVIEW
X51006556726,0,299,526,313,546,REVIEW
X51006556726,0,334,528,349,545,REVIEW
X51006556726,12,382,527,410,546,REVIEW
X51006556726,25.56,451,527,514,548,REVIEW
X51006556726,WHOLEMEAL,25,547,134,570,REVIEW
X51006556726,2.78,169,549,219,569,REVIEW
X51006556726,5,251,550,265,568,REVIEW
X51006556726,0,298,550,315,568,REVIEW
X51006556726,0,333,551,350,569,REVIEW
X51006556726,5,392,551,407,571,REVIEW
X51006556726,13.90,453,550,513,571,REVIEW
X51006556726,O.C JUMBO,27,570,136,594,REVIEW
X51006556726,2.97,168,573,219,592,REVIEW
X51006556726,5,252,573,265,592,REVIEW
X51006556726,0,298,574,314,593,REVIEW
X51006556726,0,333,574,349,593,REVIEW
X51006556726,5,392,574,406,593,REVIEW
X51006556726,14.85,454,575,514,594,REVIEW
X51006556726,TOTAL 0% SUPPLIES:,190,602,407,645,REVIEW
X51006556726,54.31,449,604,515,642,REVIEW
X51006556726,TWIG-CHOC,23,651,137,674,REVIEW
X51006556726,1.33,167,653,220,676,REVIEW
X51006556726,10,242,655,267,674,REVIEW
X51006556726,0,298,655,313,675,REVIEW
X51006556726,0,333,656,349,676,REVIEW
X51006556726,10,382,654,407,675,REVIEW
X51006556726,13.30,453,655,513,676,REVIEW
X51006556726,TOTAL 6% SUPPLIES (EXCL. GST):,46,684,405,729,REVIEW
X51006556726,13.30,451,687,513,725,REVIEW
X51006556726,GST:,355,732,406,773,REVIEW
X51006556726,0.80,462,734,517,770,REVIEW
X51006556726,TOTAL 6% SUPPLIES (INC. GST):,59,781,406,827,REVIEW
X51006556726,14.10,451,785,516,821,REVIEW
X51006556726,TOTAL 0% SUPPLIES:,189,829,409,869,REVIEW
X51006556726,54.31,451,832,517,866,REVIEW
X51006556726,TOTAL PAYABLE:,236,879,405,925,REVIEW
X51006556726,68.41,450,883,516,917,REVIEW
X51006556726,E.&.0.E.,31,942,126,965,REVIEW
X51006556726,RECEIVED ABOVE GOODS IN GOOD ORDER CONDITION.,31,967,561,990,REVIEW
X51006556726,THE RECIPIENT OF GARDENIA'S PRODUCTS IS,30,991,494,1015,REVIEW
X51006556726,REQUIRED TO MAKE NECESSARY ADJUSTMENTS TO ITS,28,1015,565,1037,REVIEW
X51006556726,INPUT TAX CLAIMS,32,1038,472,1060,REVIEW
X51006556726,ADJUSTMENTS SHOWN IN THIS TAX INVOICE /,27,1060,494,1083,REVIEW
X51006556726,ADJUSTMENT NOTE,27,1084,214,1105,REVIEW
X51006556726,CUSTOMER'S COPY,192,1110,439,1134,REVIEW
X51006556726,FAX:03- 55423213,326,136,507,158,PHONE
X51006556726,ISS,230,492,266,509,REVIEW
X51006556726,EXC,276,491,313,509,REVIEW
X51006556726,SALE,358,492,409,510,REVIEW
X51006557168,GARDENIA BAKERIES (KL) SDN BHD (139386 X),37,70,594,94,REVIEW
X51006557168,LOT 3,172,94,448,118,REVIEW
X51006557168,40300 SHAH ALAM,162,119,460,143,REVIEW
X51006557168,TEL: 03- 55423228,124,143,308,163,PHONE
X51006557168,GST ID: 000381399040,193,163,434,187,PHONE
X51006557168,TAX INVOICE / ADJUSTMENT NOTE,139,205,489,241,REVIEW
X51006557168,CASH INV NO.: 7023F713,248,265,512,299,REVIEW
X51006557168,VE0514,30,303,113,324,REVIEW
X51006557168,DATE: 23/10/2017,324,306,516,327,DATE
X51006557168,MAKASSAR FRESH MARKET SDN BHD,27,335,376,369,REVIEW
X51006557168,GROUND FLOOR,29,376,313,398,REVIEW
X51006557168,JALAN SS 15/4B,31,398,204,420,REVIEW
X51006557168,47500 SUBANG JAYA,29,422,354,443,REVIEW
X51006557168,VE05: RIDZUAN (11900),29,443,276,463,REVIEW
X51006557168,DD: 23/10/2017,257,465,415,487,DATE
X51006557168,DESCRIPTION,25,495,158,516,REVIEW
X51006557168,U.P,177,495,216,514,REVIEW
X51006557168,ISS,228,496,266,516,REVIEW
X51006557168,EXC,273,496,312,514,REVIEW
X51006557168,D,332,496,347,515,REVIEW
X51006557168,SALE,357,495,407,515,REVIEW
X51006557168,AMT(RM),424,496,511,517,REVIEW
X51006557168,O.C. WHITE,23,532,148,552,REVIEW
X51006557168,2.13,165,532,217,550,REVIEW
X51006557168,2,247,532,265,551,REVIEW
X51006557168,1,298,534,311,551,REVIEW
X51006557168,0,332,533,348,551,REVIEW
X51006557168,1,392,533,406,551,REVIEW
X51006557168,2.13,463,532,512,551,REVIEW
X51006557168,WHOLEMEAL,23,555,133,576,REVIEW
X51006557168,2.78,167,556,216,576,REVIEW
X51006557168,2,250,556,264,575,REVIEW
X51006557168,0,296,557,311,574,REVIEW
X51006557168,0,332,557,347,575,REVIEW
X51006557168,2,391,556,406,576,REVIEW
X51006557168,5.56,461,556,512,575,REVIEW
X51006557168,BONZ SAVER,24,579,146,599,REVIEW
X51006557168,2.97,166,580,217,598,REVIEW
X51006557168,3,250,580,263,599,REVIEW
X51006557168,0,295,579,311,599,REVIEW
X51006557168,0,332,580,346,598,REVIEW
X51006557168,3,390,580,404,598,REVIEW
X51006557168,8.91,461,580,512,599,REVIEW
X51006557168,TOTAL 0% SUPPLIES:,189,611,404,653,REVIEW
X51006557168,16.60,451,613,512,647,REVIEW
X51006557168,CR-CHOCLT,24,661,133,683,REVIEW
X51006557168,0.72,166,662,217,681,REVIEW
X51006557168,20,238,662,264,680,REVIEW
X51006557168,0,297,661,310,681,REVIEW
X51006557168,0,331,662,348,680,REVIEW
X51006557168,20,379,663,405,680,REVIEW
X51006557168,14.40,453,662,512,681,REVIEW
X51006557168,BUN-SBILIS,25,685,146,705,REVIEW
X51006557168,0.84,166,684,219,704,REVIEW
X51006557168,10,239,686,265,704,REVIEW
X51006557168,1,299,686,312,703,REVIEW
X51006557168,0,332,685,348,703,REVIEW
X51006557168,9,392,686,405,702,REVIEW
X51006557168,7.56,462,685,512,704,REVIEW
X51006557168,TOTAL 6% SUPPLIES (EXCL. GST):,49,716,402,757,REVIEW
X51006557168,21.96,449,717,513,749,REVIEW
X51006557168,GST:,354,763,403,797,REVIEW
X51006557168,1.31,461,764,513,797,REVIEW
X51006557168,TOTAL 6% SUPPLIES (INC. GST):,59,814,402,857,REVIEW
X51006557168,23.27,449,816,512,848,REVIEW
X51006557168,TOTAL 0% SUPPLIES:,188,862,402,903,REVIEW
X51006557168,16.60,453,863,512,896,REVIEW
X51006557168,TOTAL PAYABLE:,236,910,408,953,REVIEW
X51006557168,39.87,450,913,511,946,REVIEW
X51006557168,E.&.0.E.,29,974,122,995,REVIEW
X51006557168,RECEIVED ABOVE GOODS IN GOOD ORDER CONDITION.,30,998,559,1021,REVIEW
X51006557168,THE RECIPIENT OF GARDENIA'S PRODUCTS IS,28,1023,491,1045,REVIEW
X51006557168,REQUIRED TO MAKE NECESSARY ADJUSTMENTS TO ITS,29,1047,563,1068,REVIEW
X51006557168,INPUT TAX CLAIMS,29,1070,469,1094,REVIEW
X51006557168,ADJUSTMENTS SHOWN IN THIS TAX INVOICE /,27,1095,497,1116,REVIEW
X51006557168,ADJUSTMENT NOTE,26,1118,209,1140,REVIEW
X51006557168,CUSTOMER'S COPY,193,1144,433,1165,REVIEW
X51006557168,FAX:03- 55423213,324,142,505,163,PHONE
X51006557168,11:52,439,465,495,486,REVIEW
X51006557213,GARDENIA BAKERIES (KL) SDN BHD (139386 X),42,72,596,95,REVIEW
X51006557213,LOT 3,174,96,454,119,REVIEW
X51006557213,40300 SHAH ALAM,164,119,463,142,REVIEW
X51006557213,TEL: 03- 55423228,127,141,312,163,PHONE
X51006557213,GST ID: 000381399040,198,164,440,186,PHONE
X51006557213,TAX INVOICE / ADJUSTMENT NOTE,143,206,492,241,REVIEW
X51006557213,CASH INV NO.: 7001F710,251,266,519,300,REVIEW
X51006557213,VE0514,33,303,116,327,REVIEW
X51006557213,DATE: 01/10/2017,326,307,520,329,DATE
X51006557213,MAKASSAR FRESH MARKET SDN BHD,30,333,377,369,REVIEW
X51006557213,GROUND FLOOR,30,375,315,398,REVIEW
X51006557213,JALAN SS 15/4B,34,398,212,420,REVIEW
X51006557213,47500 SUBANG JAYA,30,421,356,444,REVIEW
X51006557213,VE05: RIDZUAN (11900),30,444,275,466,REVIEW
X51006557213,DD: 01/10/2017,257,466,419,488,DATE
X51006557213,DESCRIPTION,26,497,162,517,REVIEW
X51006557213,O.C. WHITE,28,531,148,553,REVIEW
X51006557213,WHOLEMEAL,25,555,137,577,REVIEW
X51006557213,O.C JUMBO,26,578,137,599,REVIEW
X51006557213,TOTAL 0% SUPPLIES.,192,609,404,654,REVIEW
X51006557213,35.14,451,613,515,648,REVIEW
X51006557213,CR-CHOCLT,28,661,138,683,REVIEW
X51006557213,TOTAL 6% SUPPLIES (EXCL. GST):,51,692,404,735,REVIEW
X51006557213,-3.60,451,696,515,728,REVIEW
X51006557213,GST:,358,740,405,775,REVIEW
X51006557213,-0.22,449,743,515,776,REVIEW
X51006557213,TOTAL 6% SUPPLIES (INC. GST):,60,789,405,832,REVIEW
X51006557213,-3.82,450,793,515,826,REVIEW
X51006557213,TOTAL 0% SUPPLIES:,191,837,405,879,REVIEW
X51006557213,35.14,449,838,517,873,REVIEW
X51006557213,TOTAL PAYABLE:,238,887,405,930,REVIEW
X51006557213,31.32,451,889,513,924,REVIEW
X51006557213,E.&.0.E.,29,948,123,971,REVIEW
X51006557213,RECEIVED ABOVE GOODS IN GOOD ORDER CONDITION.,30,973,561,997,REVIEW
X51006557213,THE RECIPIENT OF GARDENIA'S PRODUCTS IS,30,998,493,1023,REVIEW
X51006557213,REQUIRED TO MAKE NECESSARY ADJUSTMENTS TO ITS,28,1023,563,1045,REVIEW
X51006557213,INPUT TAX CLAIMS ON THE BASIC OF THE,30,1045,471,1067,REVIEW
X51006557213,ADJUSTMENTS SHOWN IN THIS TAX INVOICE /,31,1068,493,1091,REVIEW
X51006557213,ADJUSTMENT NOTE,28,1092,211,1114,REVIEW
X51006557213,CUSTOMER'S COPY,195,1118,433,1140,REVIEW
X51006557213,FAX:03- 55423213,324,142,511,163,PHONE
X51006557213,11:07,441,466,497,488,REVIEW
X51006557213,U.P,181,496,218,516,REVIEW
X51006557213,ISS,229,497,265,515,REVIEW
X51006557213,EXC,277,497,315,516,REVIEW
X51006557213,D,334,497,350,515,REVIEW
X51006557213,SALE,359,497,409,516,REVIEW
X51006557213,AMT(RM),428,497,514,517,REVIEW
X51006557213,2.13,169,534,220,553,REVIEW
X51006557213,4,250,533,268,552,REVIEW
X51006557213,1,300,533,315,551,REVIEW
X51006557213,0,334,533,349,553,REVIEW
X51006557213,3,393,533,408,552,REVIEW
X51006557213,6.39,464,533,515,552,REVIEW
X51006557213,2.78,169,556,219,576,REVIEW
X51006557213,5,251,556,265,576,REVIEW
X51006557213,0,298,557,315,575,REVIEW
X51006557213,0,334,556,350,575,REVIEW
X51006557213,5,393,556,407,576,REVIEW
X51006557213,13.90,454,555,516,576,REVIEW
X51006557213,2.97,168,579,220,601,REVIEW
X51006557213,5,251,579,266,598,REVIEW
X51006557213,0,298,580,315,598,REVIEW
X51006557213,0,334,579,349,599,REVIEW
X51006557213,5,392,579,408,600,REVIEW
X51006557213,14.85,453,579,513,599,REVIEW
X51006557213,0.72,168,663,219,682,REVIEW
X51006557213,0,252,662,266,682,REVIEW
X51006557213,5,298,662,314,681,REVIEW
X51006557213,0,334,663,350,682,REVIEW
X51006557213,-5,385,663,408,683,REVIEW
X51006557213,-3.60,453,663,515,683,REVIEW
X51006619709,MR. D.I.Y. (KUCHAI) SDN BHD,189,318,707,365,REVIEW
X51006619709,CO-REG:750441-W,293,370,602,415,REVIEW
X51006619709,LOT 1851-A & 1851-B,131,420,756,468,REVIEW
X51006619709,KAWASAN PERINDUSTRIAN BALAKONG,152,473,739,517,REVIEW
X51006619709,43300 SERI KEMBANGAN,172,521,740,566,REVIEW
X51006619709,(GST ID NO :000473792512),213,571,683,619,PHONE
X51006619709,(KEPONG),377,625,531,669,REVIEW
X51006619709,-TAX INVOICE-,319,676,578,714,REVIEW
X51006619709,TISSUE HOLDER Z-66#*VS,80,776,495,815,REVIEW
X51006619709,MC22-32 - 10/120,75,824,382,864,PHONE
X51006619709,9068477,77,875,215,913,REVIEW
X51006619709,HOOK 1526#,75,922,271,963,REVIEW
X51006619709,MG12/3-32/ - 36/360,75,975,440,1014,REVIEW
X51006619709,9068722,70,1023,218,1066,REVIEW
X51006619709,PLACEMAT 145#,72,1070,339,1116,REVIEW
X51006619709,IF31 - 20/300,72,1122,324,1168,REVIEW
X51006619709,9062301,75,1176,223,1214,REVIEW
X51006619709,FURNITURE S/MAT 2PCS 3243#,76,1225,570,1268,REVIEW
X51006619709,MF13-22/3 - 24/360,75,1270,423,1322,REVIEW
X51006619709,9067630,76,1328,215,1369,REVIEW
X51006619709,PARTITION 1072 10CM,76,1378,441,1420,REVIEW
X51006619709,IA12 - 12/72,78,1429,313,1466,REVIEW
X51006619709,4947989310729,78,1478,339,1516,PHONE
X51006619709,CNY DECO A002# 26CM,76,1527,441,1567,REVIEW
X51006619709,XE11-22 - 30,77,1579,312,1620,PHONE
X51006619709,8711469,78,1626,226,1667,REVIEW
X51006619709,CNY DECO A003# 21CM,75,1673,449,1722,REVIEW
X51006619709,IE21 - 60,78,1731,258,1777,REVIEW
X51006619709,8711468,70,1781,218,1820,REVIEW
X51006619709,FREE 2016 CNY RED PACKET,77,1831,529,1870,REVIEW
X51006619709,99292,70,1876,177,1919,REVIEW
X51006619709,ITEM(S) : 8,75,1971,290,2032,REVIEW
X51006619709,2 X,491,874,555,916,REVIEW
X51006619709,2 X,489,1026,555,1067,REVIEW
X51006619709,2 X,488,1180,555,1218,REVIEW
X51006619709,2 X,491,1329,550,1369,REVIEW
X51006619709,2 X,488,1481,555,1518,REVIEW
X51006619709,1 X 10.90,490,1623,662,1675,REVIEW
X51006619709,1 X,488,1782,555,1822,REVIEW
X51006619709,1 X,488,1881,554,1922,REVIEW
X51006619709,*S,790,778,834,814,REVIEW
X51006619709,*S,787,925,834,965,REVIEW
X51006619709,*S,789,1078,834,1116,REVIEW
X51006619709,*S,788,1231,836,1271,REVIEW
X51006619709,*S,788,1374,833,1423,REVIEW
X51006619709,*S,788,1530,833,1570,REVIEW
X51006619709,*S,787,1681,834,1722,REVIEW
X51006619709,*S,789,1834,833,1872,REVIEW
X51006619709,QTY(S) : 13,619,1983,831,2029,REVIEW
X51006619709,TOTAL INCL. GST@6%,71,2083,420,2122,REVIEW
X51006619709,CASH,75,2132,160,2173,REVIEW
X51006619709,CHANGE,74,2179,196,2220,REVIEW
X51006619709,GST @6% INCLUDED IN TOTAL,70,2276,554,2322,REVIEW
X51006619709,RM 57.40,673,2084,838,2119,REVIEW
X51006619709,RM 100.00,655,2133,831,2172,REVIEW
X51006619709,RM 42.60,669,2184,834,2219,REVIEW
X51006619709,RM 3.25,636,2280,777,2321,REVIEW
X51006619709,24-01-16 11:44 SH01 B003,75,2376,532,2422,PHONE
X51006619709,OPERATOR KPC - BASHUDEV NEUPANE,67,2426,661,2472,REVIEW
X51006619709,EXCHANGE ARE ALLOWED WITHIN,188,2529,700,2569,REVIEW
X51006619709,3 DAY WITH RECEIPT.,259,2580,621,2622,REVIEW
X51006619709,STRICTLY NO CASH REFUND.,220,2627,692,2672,REVIEW
X51006619709,5.30,583,876,666,912,REVIEW
X51006619709,10.60,698,876,796,914,REVIEW
X51006619709,2.30,585,1026,663,1065,REVIEW
X51006619709,4.60,714,1028,798,1065,REVIEW
X51006619709,1.90,586,1178,664,1217,REVIEW
X51006619709,3.80,713,1181,796,1219,REVIEW
X51006619709,2.50,582,1329,665,1368,REVIEW
X51006619709,5.00,714,1330,797,1367,REVIEW
X51006619709,7.30,585,1481,663,1517,REVIEW
X51006619709,14.60,696,1480,797,1519,REVIEW
X51006619709,10.90,697,1630,794,1671,REVIEW
X51006619709,7.90,582,1781,665,1820,REVIEW
X51006619709,7.90,714,1781,796,1821,REVIEW
X51006619709,0.00,582,1883,662,1923,REVIEW
X51006619709,0.00,715,1883,794,1921,REVIEW
X51006619709,T1 R000379771,580,2379,830,2419,PHONE
X51006856981,GUARDIAN HEALTH AND BEAUTY SDN BHD,31,405,659,449,REVIEW
X51006856981,LOT B-005-006,34,450,600,499,REVIEW
X51006856981,THE STARLING MALL,35,503,349,549,REVIEW
X51006856981,JALAN SS21/60,33,555,593,603,REVIEW
X51006856981,TEL: 03-7662 5789,34,608,352,651,PHONE
X51006856981,COMPANY REG #1101083-T,35,658,434,703,REVIEW
X51006856981,GST REG #000899874816,36,710,419,753,PHONE
X51006856981,RM,576,820,620,860,REVIEW
X51006856981,121066051,38,865,203,906,PHONE
X51006856981,"""""OPTICARE 500X3",218,860,512,908,REVIEW
X51006856981,^,540,864,566,882,REVIEW
X51006856981,13.78,613,864,711,910,REVIEW
X51006856981,S,739,865,765,908,REVIEW
X51006856981,SUBTOTAL,105,913,256,959,REVIEW
X51006856981,13.78,613,914,707,965,REVIEW
X51006856981,TOTAL (GST INCL),36,1015,325,1063,REVIEW
X51006856981,13.78,614,1020,713,1065,REVIEW
X51006856981,CASH,35,1066,110,1114,REVIEW
X51006856981,20.00,612,1069,710,1117,REVIEW
X51006856981,ROUNDING ADJUSTMENTS,34,1120,400,1168,REVIEW
X51006856981,0.02,634,1124,710,1168,REVIEW
X51006856981,CHANGE DUE,36,1173,222,1219,REVIEW
X51006856981,6.20,631,1176,710,1219,REVIEW
X51006856981,YOUR SAVINGS FOR TODAY,34,1269,434,1319,REVIEW
X51006856981,3.49,633,1276,708,1321,REVIEW
X51006856981,GST,35,1375,92,1418,REVIEW
X51006856981,S,36,1426,61,1467,REVIEW
X51006856981,6%,161,1425,209,1469,REVIEW
X51006856981,13.00,363,1424,459,1473,REVIEW
X51006856981,0.78,540,1426,619,1474,REVIEW
X51006856981,^,35,1476,54,1496,REVIEW
X51006856981,PROMO PRICE ITEMS,70,1478,386,1528,REVIEW
X51006856981,THANK YOU FOR SHOPPING,194,1578,604,1627,REVIEW
X51006856981,AT GUARDIAN,283,1634,496,1678,REVIEW
X51006856981,ALL AMOUNTS ARE IN RM,191,1683,585,1729,REVIEW
X51006856981,GOODS SOLD ARE NON-REFUNDABLE.,123,1735,668,1779,REVIEW
X51006856981,ALL EXCHANGES AND RETURNS INCLUDING,69,1785,713,1833,REVIEW
X51006856981,GUARDIAN BRAND PRODUCTS MUST BE MADE,70,1835,725,1880,REVIEW
X51006856981,WITHIN 7DAYS WITH ORIGINAL RECEIPTS AND,30,1883,744,1931,REVIEW
X51006856981,PRODUCT IN ORIGINAL CONDITION.,124,1932,672,1983,REVIEW
X51006856981,ST:8541 CTR 3 ID:3003 TAXINV:11612,88,1986,693,2031,REVIEW
X51006856981,20:56,230,2039,334,2083,REVIEW
X51006856981,07/07/17,414,2039,567,2083,DATE
X51006856981,RATE,145,1376,220,1422,REVIEW
X51006856981,GST EXCL,325,1378,473,1422,REVIEW
X51006856981,GST AMT,539,1378,672,1422,REVIEW
X51008030566,RESTORAN WAN SHENG,193,238,468,269,REVIEW
X51008030566,002043319-W,238,276,411,305,PHONE
X51008030566,NO.2,118,314,540,348,REVIEW
X51008030566,SEKSYEN 9,87,348,583,380,REVIEW
X51008030566,43200 CHERAS,164,386,497,416,REVIEW
X51008030566,GST REG NO: 001335787520,147,420,511,452,PHONE
X51008030566,TAX INVOICE,149,491,482,526,REVIEW
X51008030566,INV NO. : 1085405,29,567,273,595,REVIEW
X51008030566,CASHIER: THANDAR,299,566,542,600,REVIEW
X51008030566,DATE,29,602,92,634,REVIEW
X51008030566,: 09-04-2018 13:16:21,136,604,452,637,PHONE
X51008030566,DESCRIPTION,28,678,196,710,REVIEW
X51008030566,QTY,251,676,302,711,REVIEW
X51008030566,U.PRICE,359,679,470,711,REVIEW
X51008030566,TOTAL,493,678,568,710,REVIEW
X51008030566,TAX,583,678,632,710,REVIEW
X51008030566,TEH (B),28,747,134,782,REVIEW
X51008030566,1 X,241,786,287,815,REVIEW
X51008030566,2.20,373,784,442,820,REVIEW
X51008030566,2.20,502,787,578,816,REVIEW
X51008030566,SR,596,785,634,816,REVIEW
X51008030566,CHAM (B),28,820,151,855,REVIEW
X51008030566,1 X,240,859,288,889,REVIEW
X51008030566,2.20,375,858,439,887,REVIEW
X51008030566,2.20,510,860,571,888,REVIEW
X51008030566,SR,600,861,632,889,REVIEW
X51008030566,HERBAL TEA,27,894,182,925,REVIEW
X51008030566,2 X,239,930,286,962,REVIEW
X51008030566,1.70,375,933,437,961,REVIEW
X51008030566,3.40,511,931,571,960,REVIEW
X51008030566,SR,596,934,632,959,REVIEW
X51008030566,TAKE AWAY,29,965,166,1000,REVIEW
X51008030566,4 X,239,1005,287,1029,REVIEW
X51008030566,0.20,369,1000,438,1033,REVIEW
X51008030566,0.80,510,1003,570,1033,REVIEW
X51008030566,SR,599,1003,631,1035,REVIEW
X51008030566,TOTAL QTY: 8,25,1071,214,1102,REVIEW
X51008030566,TOTAL (EXCLUDING GST):,28,1109,357,1139,REVIEW
X51008030566,8.11,568,1111,628,1139,REVIEW
X51008030566,GST PAYABLE (6%):,27,1142,286,1177,REVIEW
X51008030566,0.49,570,1145,632,1176,REVIEW
X51008030566,TOTAL (INCLUSIVE OF GST):,29,1178,402,1212,REVIEW
X51008030566,8.60,567,1184,636,1211,REVIEW
X51008030566,TOTAL :,33,1214,203,1248,REVIEW
X51008030566,8.60,507,1216,628,1247,REVIEW
X51008030566,CASH :,28,1287,119,1320,REVIEW
X51008030566,8.60,567,1288,630,1320,REVIEW
X51008030566,GST SUMMARY,31,1397,196,1434,REVIEW
X51008030566,AMOUNT(RM),327,1398,480,1436,REVIEW
X51008030566,TAX(RM),521,1399,628,1436,REVIEW
X51008030566,SR,30,1437,61,1469,REVIEW
X51008030566,(@ 6%),183,1437,269,1473,REVIEW
X51008030566,8.11,416,1438,479,1471,REVIEW
X51008030566,0.49,569,1439,632,1469,REVIEW
X51008123450,SANJUNG REALITI SDN. BHD. (779763-K),46,139,426,166,REVIEW
X51008123450,(GST REGISTRATION NO.: 001751072768),51,173,427,199,PHONE
X51008123450,CAR PARK OFFICE,44,208,343,236,REVIEW
X51008123450,LABUHRAYA SPRINT,43,243,303,268,REVIEW
X51008123450,47400 PETALING JAYA,45,276,352,304,REVIEW
X51008123450,TEL.: +603 7726 2929 FAX: +603 7726 1326,46,310,472,339,PHONE
X51008123450,TAX INVOICE,196,381,314,408,REVIEW
X51008123450,TAX INVOICE NO.: 0714/0601/00601,46,449,386,474,REVIEW
X51008123450,27/06/18 10:08,227,483,376,505,DATE
X51008123450,010100 PAY PARKING TICKET,41,547,314,575,REVIEW
X51008123450,1.50 RM,356,550,432,574,REVIEW
X51008123450,27/06/18 09:49 - 27/06/18 10:08,46,583,375,611,DATE
X51008123450,LENGTH OF STAY: 0 DY. 0 HR. 19 MIN.,40,620,417,643,REVIEW
X51008123450,02472951053011038178353570??,100,651,399,679,PHONE
X51008123450,TOTAL AMOUNT,120,723,249,746,REVIEW
X51008123450,1.50 RM,355,722,429,748,REVIEW
X51008123450,ACCEPTED TOTAL,117,791,268,811,REVIEW
X51008123450,2.00 RM,352,790,430,814,REVIEW
X51008123450,CHANGE,116,821,184,846,REVIEW
X51008123450,0.50 RM,351,822,428,850,REVIEW
X51008123450,GST 0%,116,855,184,879,REVIEW
X51008123450,0.00 RM,352,858,429,881,REVIEW
X51008123450,THANK YOU,204,955,301,983,REVIEW
X51008123604,JIMART@SP3,200,277,384,310,REVIEW
X51008123604,OGN GROUP SDN BHD,170,313,412,336,REVIEW
X51008123604,ROC: 1026984-X,200,346,381,367,REVIEW
X51008123604,NO.29M,69,375,509,404,REVIEW
X51008123604,SUBANG PERDANA,105,408,475,433,REVIEW
X51008123604,013-336 3999,219,438,363,461,PHONE
X51008123604,GST REG NO: 002077622272,141,471,438,497,PHONE
X51008123604,TAXINVOICE,218,548,366,570,REVIEW
X51008123604,INVOICE NO,42,608,147,629,REVIEW
X51008123604,: SP3-01-148852,169,611,356,630,PHONE
X51008123604,DATE,44,641,92,664,REVIEW
X51008123604,: 24/06/2018 4:37:37 PM,168,641,411,664,DATE
X51008123604,CASHIER,41,672,115,693,REVIEW
X51008123604,: JIMART,168,673,244,693,REVIEW
X51008123604,DESCRIPTIOR,92,734,211,760,REVIEW
X51008123604,QTY,309,733,350,760,REVIEW
X51008123604,PRICE AMOUNT,371,733,523,757,REVIEW
X51008123604,1,43,764,54,783,REVIEW
X51008123604,SR 0809152,89,762,218,783,REVIEW
X51008123604,1,338,764,348,785,REVIEW
X51008123604,7.45,385,762,429,784,REVIEW
X51008123604,7.45,476,762,521,783,REVIEW
X51008123604,"RHOMB SCISSORS 4"" 2040",85,795,323,817,REVIEW
X51008123604,2,44,826,56,847,REVIEW
X51008123604,SR 1050901900021,90,826,286,848,PHONE
X51008123604,1,338,827,348,844,REVIEW
X51008123604,7.45,385,824,428,846,REVIEW
X51008123604,7.45,478,826,521,847,REVIEW
X51008123604,SHARPENING STONE 108#8,85,856,320,882,REVIEW
X51008123604,3,43,889,56,909,REVIEW
X51008123604,SR 9555047307540,90,889,289,909,PHONE
X51008123604,1,337,889,348,907,REVIEW
X51008123604,4.62,385,888,429,909,REVIEW
X51008123604,4.62,479,888,522,909,REVIEW
X51008123604,LAVA WATER JUG 2.25L,86,920,304,943,REVIEW
X51008123604,4,42,951,55,969,REVIEW
X51008123604,SR 24900007,90,951,229,970,REVIEW
X51008123604,12,324,950,351,971,REVIEW
X51008123604,2.74,385,951,427,972,REVIEW
X51008123604,32.88,466,950,522,971,REVIEW
X51008123604,GLASS W/FLOWER LG10001,85,982,328,1002,REVIEW
X51008123604,TOTAL ITEM DISCOUNT,27,1012,212,1032,REVIEW
X51008123604,0.00,479,1012,520,1032,REVIEW
X51008123604,TOTAL SALES INCLUSIVE GST@ 0.00%,26,1044,361,1069,REVIEW
X51008123604,52.40,469,1044,522,1066,REVIEW
X51008123604,ROUNDING ADJUSTMENT:,28,1074,233,1099,REVIEW
X51008123604,0.00,479,1075,521,1095,REVIEW
X51008123604,TOTAL :,30,1109,170,1140,REVIEW
X51008123604,52.40,424,1108,517,1139,REVIEW
X51008123604,CASH,28,1149,90,1173,REVIEW
X51008123604,53.00,468,1151,522,1171,REVIEW
X51008123604,CHANGE :,27,1184,118,1209,REVIEW
X51008123604,0.60,478,1184,521,1205,REVIEW
X51008123604,GST SUMMARY %,26,1227,204,1254,REVIEW
X51008123604,AMOUNT(RM),241,1229,365,1252,REVIEW
X51008123604,TAX(RM),438,1228,523,1252,REVIEW
X51008123604,SR,26,1261,57,1281,REVIEW
X51008123604,0.00,165,1262,209,1281,REVIEW
X51008123604,52.40,309,1262,365,1282,REVIEW
X51008123604,0.00,478,1262,521,1280,REVIEW
X51008123604,I LOVE JIMART,243,1307,339,1328,REVIEW
X51008123604,GOODS SOLD ARE NOT RETURNABLE,116,1328,466,1347,REVIEW
X51008123604,THANK YOU.PLEASE COME AGAIN.,158,1349,423,1372,REVIEW
X51008142031,ONE ONE THREE SEAFOOD RESTAURANT SDN BHD,104,386,816,425,REVIEW
X51008142031,(1120908-M),354,433,547,472,REVIEW
X51008142031,NO.1,104,474,820,514,REVIEW
X51008142031,43800 DENGKIL,248,522,669,557,REVIEW
X51008142031,(GST REG. NO : 000670224384),216,564,707,602,PHONE
X51008142031,TAX INVOICE,251,606,637,646,REVIEW
X51008142031,TABLE 38,111,653,391,690,REVIEW
X51008142031,BILL#:V001-538701,144,695,441,733,PHONE
X51008142031,ORDER#: 138803,530,700,780,733,REVIEW
X51008142031,DATE,104,740,179,773,REVIEW
